Id	Name
CLB_01_01_13_E_11	The Alberian Front (Lunatic)
CLB_01_01_13_E_12	The Alberian Front (Lunatic)
CLB_01_01_13_E_13	The Alberian Front (Lunatic)
CLB_01_01_13_E_14	The Alberian Front (Lunatic)
CLB_01_01_13_E_15	The Alberian Front (Lunatic)
CLB_01_01_13_E_16	The Alberian Front (Lunatic)
CLB_01_01_13_E_17	The Alberian Front (Lunatic)
CLB_01_01_13_E_18	The Alberian Front (Lunatic)
CLB_01_01_13_E_19	The Alberian Front (Lunatic)
CLB_01_01_13_E_20	The Alberian Front (Lunatic)
CLB_01_01_13_E_21	The Alberian Front (Lunatic)
CLB_01_01_13_E_22	The Alberian Front (Lunatic)
CLB_01_01_13_E_23	The Alberian Front (Lunatic)
CLB_01_01_13_E_24	The Alberian Front (Lunatic)
CLB_01_01_13_E_25	The Alberian Front (Lunatic)
CLB_01_01_13_E_26	The Alberian Front (Lunatic)
CLB_01_01_13_E_27	The Alberian Front (Lunatic)
CLB_01_01_13_E_28	The Alberian Front (Lunatic)
CLB_01_01_13_E_29	The Alberian Front (Lunatic)
CLB_01_01_21_E_01	The Prince from Another World
CLB_01_01_22_E_01	The Reticent Princess
CLB_01_01_22_E_02	The Reticent Princess
CLB_01_01_23_E_01	Alfonse's Trial
CLB_01_01_24_E_01	Veronica's Trial
CLB_01_01_24_E_02	Veronica's Trial










EX_RUSH_01_01_E_01	Brainwashed Midgardsormr: Beginner
EX_RUSH_01_01_E_02	Brainwashed Midgardsormr: Beginner
EX_RUSH_01_01_E_03	Brainwashed Midgardsormr: Beginner
EX_RUSH_01_01_E_04	Brainwashed Midgardsormr: Beginner
EX_RUSH_01_01_E_05	Brainwashed Midgardsormr: Beginner
EX_RUSH_01_01_E_06	Brainwashed Mercury: Beginner
EX_RUSH_01_01_E_07	Brainwashed Mercury: Beginner
EX_RUSH_01_01_E_08	Brainwashed Mercury: Beginner
EX_RUSH_01_01_E_09	Brainwashed Mercury: Beginner
EX_RUSH_01_01_E_10	Brainwashed Mercury: Beginner
EX_RUSH_01_01_E_11	Brainwashed Brunhilda: Beginner
EX_RUSH_01_01_E_12	Brainwashed Brunhilda: Beginner
EX_RUSH_01_01_E_13	Brainwashed Brunhilda: Beginner
EX_RUSH_01_01_E_14	Brainwashed Brunhilda: Beginner
EX_RUSH_01_01_E_15	Brainwashed Brunhilda: Beginner
EX_RUSH_01_01_E_16	Brainwashed Jupiter: Beginner
EX_RUSH_01_01_E_17	Brainwashed Jupiter: Beginner
EX_RUSH_01_01_E_18	Brainwashed Jupiter: Beginner
EX_RUSH_01_01_E_19	Brainwashed Jupiter: Beginner
EX_RUSH_01_01_E_20	Brainwashed Jupiter: Beginner
EX_RUSH_01_01_E_21	Brainwashed Zodiark: Beginner
EX_RUSH_01_01_E_22	Brainwashed Zodiark: Beginner
EX_RUSH_01_01_E_23	Brainwashed Zodiark: Beginner
EX_RUSH_01_01_E_24	Brainwashed Zodiark: Beginner
EX_RUSH_01_01_E_25	Brainwashed Zodiark: Beginner
EX_RUSH_01_01_E_26	Brainwashed Midgardsormr: Beginner
EX_RUSH_01_01_E_27	Brainwashed Mercury: Beginner
EX_RUSH_01_01_E_28	Brainwashed Brunhilda: Beginner
EX_RUSH_01_01_E_29	Brainwashed Jupiter: Beginner
EX_RUSH_01_01_E_30	Brainwashed Zodiark: Beginner
EX_RUSH_01_01_E_31	Wily Machine 2: Beginner
EX_RUSH_01_01_E_32	Wily Machine 2: Beginner
EX_RUSH_01_01_E_33	Wily Machine 2: Beginner
EX_RUSH_01_02_E_01	Brainwashed Midgardsormr: Standard
EX_RUSH_01_02_E_02	Brainwashed Midgardsormr: Standard
EX_RUSH_01_02_E_03	Brainwashed Midgardsormr: Standard
EX_RUSH_01_02_E_04	Brainwashed Midgardsormr: Standard
EX_RUSH_01_02_E_05	Brainwashed Midgardsormr: Standard
EX_RUSH_01_02_E_06	Brainwashed Mercury: Standard
EX_RUSH_01_02_E_07	Brainwashed Mercury: Standard
EX_RUSH_01_02_E_08	Brainwashed Mercury: Standard
EX_RUSH_01_02_E_09	Brainwashed Mercury: Standard
EX_RUSH_01_02_E_10	Brainwashed Mercury: Standard
EX_RUSH_01_02_E_11	Brainwashed Brunhilda: Standard
EX_RUSH_01_02_E_12	Brainwashed Brunhilda: Standard
EX_RUSH_01_02_E_13	Brainwashed Brunhilda: Standard
EX_RUSH_01_02_E_14	Brainwashed Brunhilda: Standard
EX_RUSH_01_02_E_15	Brainwashed Brunhilda: Standard
EX_RUSH_01_02_E_16	Brainwashed Jupiter: Standard
EX_RUSH_01_02_E_17	Brainwashed Jupiter: Standard
EX_RUSH_01_02_E_18	Brainwashed Jupiter: Standard
EX_RUSH_01_02_E_19	Brainwashed Jupiter: Standard
EX_RUSH_01_02_E_20	Brainwashed Jupiter: Standard
EX_RUSH_01_02_E_21	Brainwashed Zodiark: Standard
EX_RUSH_01_02_E_22	Brainwashed Zodiark: Standard
EX_RUSH_01_02_E_23	Brainwashed Zodiark: Standard
EX_RUSH_01_02_E_24	Brainwashed Zodiark: Standard
EX_RUSH_01_02_E_25	Brainwashed Zodiark: Standard
EX_RUSH_01_02_E_26	Brainwashed Midgardsormr: Standard
EX_RUSH_01_02_E_27	Brainwashed Mercury: Standard
EX_RUSH_01_02_E_28	Brainwashed Brunhilda: Standard
EX_RUSH_01_02_E_29	Brainwashed Jupiter: Standard
EX_RUSH_01_02_E_30	Brainwashed Zodiark: Standard
EX_RUSH_01_02_E_31	Wily Machine 2: Standard
EX_RUSH_01_02_E_32	Wily Machine 2: Standard
EX_RUSH_01_02_E_33	Wily Machine 2: Standard
EX_RUSH_01_03_E_01	Brainwashed Midgardsormr: Expert
EX_RUSH_01_03_E_02	Brainwashed Midgardsormr: Expert
EX_RUSH_01_03_E_03	Brainwashed Midgardsormr: Expert
EX_RUSH_01_03_E_04	Brainwashed Midgardsormr: Expert
EX_RUSH_01_03_E_05	Brainwashed Midgardsormr: Expert
EX_RUSH_01_03_E_06	Brainwashed Mercury: Expert
EX_RUSH_01_03_E_07	Brainwashed Mercury: Expert
EX_RUSH_01_03_E_08	Brainwashed Mercury: Expert
EX_RUSH_01_03_E_09	Brainwashed Mercury: Expert
EX_RUSH_01_03_E_10	Brainwashed Mercury: Expert
EX_RUSH_01_03_E_11	Brainwashed Brunhilda: Expert
EX_RUSH_01_03_E_12	Brainwashed Brunhilda: Expert
EX_RUSH_01_03_E_13	Brainwashed Brunhilda: Expert
EX_RUSH_01_03_E_14	Brainwashed Brunhilda: Expert
EX_RUSH_01_03_E_15	Brainwashed Brunhilda: Expert
EX_RUSH_01_03_E_16	Brainwashed Jupiter: Expert
EX_RUSH_01_03_E_17	Brainwashed Jupiter: Expert
EX_RUSH_01_03_E_18	Brainwashed Jupiter: Expert
EX_RUSH_01_03_E_19	Brainwashed Jupiter: Expert
EX_RUSH_01_03_E_20	Brainwashed Jupiter: Expert
EX_RUSH_01_03_E_21	Brainwashed Zodiark: Expert
EX_RUSH_01_03_E_22	Brainwashed Zodiark: Expert
EX_RUSH_01_03_E_23	Brainwashed Zodiark: Expert
EX_RUSH_01_03_E_24	Brainwashed Zodiark: Expert
EX_RUSH_01_03_E_25	Brainwashed Zodiark: Expert
EX_RUSH_01_03_E_26	Brainwashed Midgardsormr: Expert
EX_RUSH_01_03_E_27	Brainwashed Mercury: Expert
EX_RUSH_01_03_E_28	Brainwashed Brunhilda: Expert
EX_RUSH_01_03_E_29	Brainwashed Jupiter: Expert
EX_RUSH_01_03_E_30	Brainwashed Zodiark: Expert
EX_RUSH_01_03_E_31	Wily Machine 2: Expert
EX_RUSH_01_03_E_32	Wily Machine 2: Expert
EX_RUSH_01_03_E_33	Wily Machine 2: Expert
EX_RUSH_01_04_E_01	Brainwashed Midgardsormr: Master
EX_RUSH_01_04_E_02	Brainwashed Midgardsormr: Master
EX_RUSH_01_04_E_03	Brainwashed Midgardsormr: Master
EX_RUSH_01_04_E_04	Brainwashed Midgardsormr: Master
EX_RUSH_01_04_E_05	Brainwashed Midgardsormr: Master
EX_RUSH_01_04_E_06	Brainwashed Mercury: Master
EX_RUSH_01_04_E_07	Brainwashed Mercury: Master
EX_RUSH_01_04_E_08	Brainwashed Mercury: Master
EX_RUSH_01_04_E_09	Brainwashed Mercury: Master
EX_RUSH_01_04_E_10	Brainwashed Mercury: Master
EX_RUSH_01_04_E_11	Brainwashed Brunhilda: Master
EX_RUSH_01_04_E_12	Brainwashed Brunhilda: Master
EX_RUSH_01_04_E_13	Brainwashed Brunhilda: Master
EX_RUSH_01_04_E_14	Brainwashed Brunhilda: Master
EX_RUSH_01_04_E_15	Brainwashed Brunhilda: Master
EX_RUSH_01_04_E_16	Brainwashed Jupiter: Master
EX_RUSH_01_04_E_17	Brainwashed Jupiter: Master
EX_RUSH_01_04_E_18	Brainwashed Jupiter: Master
EX_RUSH_01_04_E_19	Brainwashed Jupiter: Master
EX_RUSH_01_04_E_20	Brainwashed Jupiter: Master
EX_RUSH_01_04_E_21	Brainwashed Zodiark: Master
EX_RUSH_01_04_E_22	Brainwashed Zodiark: Master
EX_RUSH_01_04_E_23	Brainwashed Zodiark: Master
EX_RUSH_01_04_E_24	Brainwashed Zodiark: Master
EX_RUSH_01_04_E_25	Brainwashed Zodiark: Master
EX_RUSH_01_04_E_26	Brainwashed Midgardsormr: Master
EX_RUSH_01_04_E_27	Brainwashed Mercury: Master
EX_RUSH_01_04_E_28	Brainwashed Brunhilda: Master
EX_RUSH_01_04_E_29	Brainwashed Jupiter: Master
EX_RUSH_01_04_E_30	Brainwashed Zodiark: Master
EX_RUSH_01_04_E_31	Wily Machine 2: Master
EX_RUSH_01_04_E_32	Mega Man's Trial (Solo)
EX_RUSH_01_04_E_33	Wily Machine 2: Master
EX_RUSH_01_04_E_34	Wily Machine 2: Master
EX_RUSH_01_05_E_01	Brainwashed Midgardsormr: Superhero (Solo)
EX_RUSH_01_05_E_02	Brainwashed Midgardsormr: Superhero
EX_RUSH_01_05_E_03	Brainwashed Mercury: Superhero (Solo)
EX_RUSH_01_05_E_04	Brainwashed Mercury: Superhero
EX_RUSH_01_05_E_05	Brainwashed Brunhilda: Superhero (Solo)
EX_RUSH_01_05_E_06	Brainwashed Brunhilda: Superhero
EX_RUSH_01_05_E_07	Brainwashed Jupiter: Superhero (Solo)
EX_RUSH_01_05_E_08	Brainwashed Jupiter: Superhero
EX_RUSH_01_05_E_09	Brainwashed Zodiark: Superhero (Solo)
EX_RUSH_01_05_E_10	Brainwashed Zodiark: Superhero
EX_RUSH_01_05_E_11	Wily Machine 2: Superhero (Solo)
EX_RUSH_01_05_E_12	Wily Machine 2: Superhero
EX_RUSH_01_05_E_13	Mega Man's Trial
EX_RUSH_01_05_E_14	Wily Machine 2: Superhero
EX_RUSH_01_05_E_15	Wily Machine 2: Superhero
EX_RUSH_01_05_E_16	Brainwashed Midgardsormr: Superhero
EX_RUSH_01_05_E_17	Brainwashed Midgardsormr: Superhero
EX_RUSH_01_05_E_18	Brainwashed Midgardsormr: Superhero
EX_RUSH_01_05_E_19	Brainwashed Midgardsormr: Superhero
EX_RUSH_01_05_E_20	Brainwashed Midgardsormr: Superhero
EX_RUSH_01_05_E_21	Brainwashed Mercury: Superhero
EX_RUSH_01_05_E_22	Brainwashed Mercury: Superhero
EX_RUSH_01_05_E_23	Brainwashed Mercury: Superhero
EX_RUSH_01_05_E_24	Brainwashed Mercury: Superhero
EX_RUSH_01_05_E_25	Brainwashed Mercury: Superhero
EX_RUSH_01_05_E_26	Brainwashed Brunhilda: Superhero
EX_RUSH_01_05_E_27	Brainwashed Brunhilda: Superhero
EX_RUSH_01_05_E_28	Brainwashed Brunhilda: Superhero
EX_RUSH_01_05_E_29	Brainwashed Brunhilda: Superhero
EX_RUSH_01_05_E_30	Brainwashed Brunhilda: Superhero
EX_RUSH_01_05_E_31	Brainwashed Jupiter: Superhero
EX_RUSH_01_05_E_32	Brainwashed Jupiter: Superhero
EX_RUSH_01_05_E_33	Brainwashed Jupiter: Superhero
EX_RUSH_01_05_E_34	Brainwashed Jupiter: Superhero
EX_RUSH_01_05_E_35	Brainwashed Jupiter: Superhero
EX_RUSH_01_05_E_36	Brainwashed Zodiark: Superhero
EX_RUSH_01_05_E_37	Brainwashed Zodiark: Superhero
EX_RUSH_01_05_E_38	Brainwashed Zodiark: Superhero
EX_RUSH_01_05_E_39	Brainwashed Zodiark: Superhero
EX_RUSH_01_05_E_40	Brainwashed Zodiark: Superhero










EX_HUNTER_01_01_E_01	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_02	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_03	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_04	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_05	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_06	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_11	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_12	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_13	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_14	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_15	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_16	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_21	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_22	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_23	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_24	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_25	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_31	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_32	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_33	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_34	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_35	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_36	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_37	Monster Hunter Primal Crisis Event
EX_HUNTER_01_01_E_38	Monster Hunter Primal Crisis Event
EX_HUNTER_01_02_E_01	Fatalis Clash: G★
EX_HUNTER_01_02_E_02	Fatalis Clash: G★
EX_HUNTER_01_02_E_03	Fatalis Clash: G★
EX_HUNTER_01_02_E_04	Fatalis Clash: G★
EX_HUNTER_01_02_E_05	Fatalis Clash: G★
EX_HUNTER_01_02_E_11	Rathalos Assault: Low Rank
EX_HUNTER_01_02_E_12	Rathalos Assault: Low Rank
EX_HUNTER_01_02_E_13	Rathalos Assault: Low Rank
EX_HUNTER_01_02_E_14	Rathalos Assault: Low Rank
EX_HUNTER_01_02_E_15	Rathalos Assault: Low Rank
EX_HUNTER_01_03_E_01	Fatalis Clash: G★★
EX_HUNTER_01_03_E_02	Fatalis Clash: G★★
EX_HUNTER_01_03_E_03	Fatalis Clash: G★★
EX_HUNTER_01_03_E_04	Fatalis Clash: G★★
EX_HUNTER_01_03_E_05	Fatalis Clash: G★★
EX_HUNTER_01_03_E_11	Rathalos Assault: High Rank
EX_HUNTER_01_03_E_12	Rathalos Assault: High Rank
EX_HUNTER_01_03_E_13	Rathalos Assault: High Rank
EX_HUNTER_01_03_E_14	Rathalos Assault: High Rank
EX_HUNTER_01_03_E_15	Rathalos Assault: High Rank
EX_HUNTER_01_04_E_01	Fatalis Clash: EX
EX_HUNTER_01_04_E_02	Fatalis Clash: EX
EX_HUNTER_01_04_E_03	Fatalis Clash: EX
EX_HUNTER_01_04_E_04	Fatalis Clash: EX
EX_HUNTER_01_04_E_05	Fatalis Clash: EX
EX_HUNTER_01_05_E_01	Fatalis Clash: G★★★
EX_HUNTER_01_05_E_02	Fatalis Clash: G★★★
EX_HUNTER_01_05_E_03	Fatalis Clash: G★★★
EX_HUNTER_01_05_E_04	Fatalis Clash: G★★★
EX_HUNTER_01_05_E_05	Fatalis Clash: G★★★
EX_HUNTER_01_05_E_11	Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_12	Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_13	Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_14	Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_15	Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_21	Advanced: Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_22	Advanced: Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_23	Advanced: Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_24	Advanced: Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_25	Advanced: Rathalos's Trial (Solo)
EX_HUNTER_01_05_E_31	Rathalos's Trial
EX_HUNTER_01_05_E_32	Rathalos's Trial
EX_HUNTER_01_05_E_33	Rathalos's Trial
EX_HUNTER_01_05_E_34	Rathalos's Trial
EX_HUNTER_01_05_E_35	Rathalos's Trial
EX_HUNTER_01_05_E_41	Advanced: Rathalos's Trial
EX_HUNTER_01_05_E_42	Advanced: Rathalos's Trial
EX_HUNTER_01_05_E_43	Advanced: Rathalos's Trial
EX_HUNTER_01_05_E_44	Advanced: Rathalos's Trial
EX_HUNTER_01_05_E_45	Advanced: Rathalos's Trial
EX_HUNTER_01_06_E_01	Fatalis Clash: G★★★★ (Solo)
EX_HUNTER_01_06_E_02	Fatalis Clash: G★★★★ (Solo)
EX_HUNTER_01_06_E_03	Fatalis Clash: G★★★★ (Solo)
EX_HUNTER_01_06_E_04	Fatalis Clash: G★★★★ (Solo)
EX_HUNTER_01_06_E_05	Fatalis Clash: G★★★★ (Solo)
EX_HUNTER_01_06_E_11	Fatalis Clash: G★★★★ (Raid)
EX_HUNTER_01_06_E_12	Fatalis Clash: G★★★★ (Raid)
EX_HUNTER_01_06_E_13	Fatalis Clash: G★★★★ (Raid)
EX_HUNTER_01_06_E_14	Fatalis Clash: G★★★★ (Raid)
EX_HUNTER_01_06_E_15	Fatalis Clash: G★★★★ (Raid)
EX_HUNTER_01_06_E_21	Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_22	Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_23	Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_24	Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_25	Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_31	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_32	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_33	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_34	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_35	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_41	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_42	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_43	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_44	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_45	Advanced: Dreadking Rathalos's Trial (Solo)
EX_HUNTER_01_06_E_51	Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_52	Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_53	Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_54	Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_55	Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_61	Advanced: Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_62	Advanced: Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_63	Advanced: Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_64	Advanced: Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_65	Advanced: Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_71	Advanced: Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_72	Advanced: Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_73	Advanced: Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_74	Advanced: Dreadking Rathalos's Trial
EX_HUNTER_01_06_E_75	Advanced: Dreadking Rathalos's Trial










SIMPLE_01_01_E_01	Treasure Slime Clean-Up
SIMPLE_01_01_E_02	Fafnir Clean-Up
SIMPLE_01_01_E_03	Fafnir Clean-Up
SIMPLE_01_01_E_04	Fafnir Clean-Up
SIMPLE_01_01_E_05	Gold Slime Clean-Up
SIMPLE_01_01_E_06	Gold Slime Clean-Up
SIMPLE_01_01_E_07	A Sweeping Retrospective Quests
